#{"t_start": 1752008647.325863, "env_id": "None"}
r,l,t
-2.900535,1,1264.386494
-2.761827,1,1264.44541
-2.743294,1,1264.511552
-2.763453,1,1264.573655
-2.731808,1,1264.643209
-2.874638,1,1264.71207
-2.551643,1,1264.770062
-2.750146,1,1264.835846
-2.836558,1,1264.902506
-2.8157,1,1264.968545
-2.722331,1,1265.027905
-2.877088,1,1265.095203
-2.803656,1,1265.160437
-2.582472,1,1265.283902
-3.006794,1,1265.525421
-2.694839,1,1265.728601
-2.88874,1,1265.872457
-2.795921,1,1266.053413
-2.766231,1,1266.197299
-2.797093,1,1266.244557
-2.861203,1,1266.292281
-2.81251,1,1266.341442
-2.848806,1,1266.389583
-2.822273,1,1266.447771
-2.786514,1,1266.498784
-2.687424,1,1266.562049
-2.775249,1,1266.618801
-2.864934,1,1266.7081
-2.748546,1,1266.800379
-2.698934,1,1266.992649
-2.83591,1,1267.207019
-2.817792,1,1267.458416
-2.897992,1,1267.719594
-2.598858,1,1267.881668
-2.781033,1,1268.065186
-2.872567,1,1268.261207
-2.695523,1,1268.438965
-2.720678,1,1268.635192
-2.832768,1,1268.851735
-2.715557,1,1269.124286
-2.82876,1,1269.344201
-2.762741,1,1269.660189
-2.759976,1,1269.784659
-2.691246,1,1269.855349
-2.742073,1,1270.24168
-2.793313,1,1271.064321
-2.827259,1,1271.538332
-2.788564,1,1272.011689
-2.692261,1,1272.841408
-2.924456,1,1273.250802
-2.729145,1,1273.448627
-2.683154,1,1273.6185
-2.738191,1,1273.807035
-2.980944,1,1274.001423
-2.734044,1,1274.187975
-2.971436,1,1274.32124
-2.741839,1,1274.503145
-2.649399,1,1274.711465
-2.760732,1,1274.877887
-2.80012,1,1275.086863
-2.787575,1,1275.290042
-2.75551,1,1275.457107
-2.729469,1,1275.551423
-2.91177,1,1275.624716
-2.850759,1,1275.694586
-2.672973,1,1275.772274
-2.86612,1,1275.848421
-2.81944,1,1275.936554
-2.627364,1,1276.020849
-2.771624,1,1276.096762
-2.80585,1,1276.176955
-2.805027,1,1276.245824
-2.892758,1,1276.315934
-2.842796,1,1276.421249
-3.004236,1,1276.476922
-2.786997,1,1276.532494
-2.67905,1,1276.61519
-2.806606,1,1276.678332
-2.781264,1,1276.733214
-2.885615,1,1276.800093
-2.816726,1,1276.880979
-2.732367,1,1276.941171
-2.762204,1,1277.003285
-2.703753,1,1277.073405
-2.909866,1,1277.14268
-2.820452,1,1277.208655
-2.82429,1,1277.283388
-2.831251,1,1277.341196
-2.688795,1,1277.401825
-2.744076,1,1277.48022
-2.829854,1,1277.547802
-2.743319,1,1277.604823
-2.903203,1,1277.6762
-2.755307,1,1277.752467
-2.904304,1,1277.809511
-2.860968,1,1277.873684
-2.657734,1,1277.952754
-2.731621,1,1278.016791
-2.787972,1,1278.079278
-2.914431,1,1278.145969
-2.721685,1,1278.220788
-2.889193,1,1278.284459
-2.771984,1,1278.342425
-2.675494,1,1278.425206
-2.723809,1,1278.486311
-2.910459,1,1278.541665
-2.802295,1,1278.601688
-2.889919,1,1278.688239
-2.709337,1,1278.762088
-2.782663,1,1278.832179
-2.721941,1,1278.902438
-2.708882,1,1278.967186
-2.554784,1,1279.024222
-2.803736,1,1279.10367
-2.626318,1,1279.170401
-2.753558,1,1279.225326
-2.866398,1,1279.292743
-2.702875,1,1279.365799
-2.599932,1,1279.433092
-2.760585,1,1279.491722
-2.839598,1,1279.561784
-2.747132,1,1279.63211
-2.795555,1,1279.711205
-2.778037,1,1279.789847
-2.790248,1,1279.853554
-2.840456,1,1279.917539
-2.96337,1,1279.978919
-2.875714,1,1280.05915
-2.654089,1,1280.120054
-2.737683,1,1280.193173
-2.985458,1,1280.264824
-2.834714,1,1280.329255
-2.702324,1,1280.385007
-2.702717,1,1280.457461
-2.787625,1,1280.527642
-2.783853,1,1280.59969
-2.744237,1,1280.673513
-2.809731,1,1280.737564
-2.653136,1,1280.817783
-2.900192,1,1280.903493
-2.761628,1,1280.984802
-2.898914,1,1281.090517
-2.824974,1,1281.173311
-2.854794,1,1281.237311
-2.821612,1,1281.325464
-2.956256,1,1281.405813
-2.70384,1,1281.487439
-2.936818,1,1281.561211
-2.924853,1,1281.642775
-2.817054,1,1281.715178
-2.780019,1,1281.776389
-2.646214,1,1281.850991
-2.678647,1,1281.919831
-2.865931,1,1281.975768
-2.636309,1,1282.057159
-2.599852,1,1282.118963
-2.77633,1,1282.184021
-2.813988,1,1282.28949
-2.5524,1,1282.386183
-2.736672,1,1282.471586
-2.779076,1,1282.550975
-2.884622,1,1282.615029
-2.875286,1,1282.687048
-2.780944,1,1282.759348
-2.703485,1,1282.83924
-2.847563,1,1282.906638
-2.744958,1,1283.006084
-2.823244,1,1283.095556
-2.722544,1,1283.160289
-2.791481,1,1283.23167
-2.740729,1,1283.319543
-2.887104,1,1283.412992
-2.899405,1,1283.491408
-2.714238,1,1283.572282
-2.813365,1,1283.648834
-2.857446,1,1283.716395
-2.926462,1,1283.774642
-2.775983,1,1283.862015
-2.756959,1,1283.946085
-2.924564,1,1284.031008
-2.921404,1,1284.109812
-2.784114,1,1284.179156
-2.754282,1,1284.268924
-2.905458,1,1284.359812
-2.826663,1,1284.439775
-2.834209,1,1284.50133
-2.671207,1,1284.595141
-2.838561,1,1284.689122
-2.816341,1,1284.767291
-2.704762,1,1284.843072
-2.864317,1,1284.928691
-2.718357,1,1285.016548
-2.780189,1,1285.097007
-2.792887,1,1285.158357
-2.770737,1,1285.226135
-2.724821,1,1285.299879
-2.768579,1,1285.375158
-2.922407,1,1285.468174
-2.90137,1,1285.544027
-2.922279,1,1285.612972
-2.857953,1,1285.679304
-2.666979,1,1285.7438
-2.793636,1,1285.8082
-2.827924,1,1285.867719
-2.889213,1,1285.935688
-2.812045,1,1286.008381
-2.922425,1,1286.085589
-2.84275,1,1286.147763
-2.719226,1,1286.21923
-2.777423,1,1286.281634
-2.694983,1,1286.352171
-2.908508,1,1286.412882
-2.88437,1,1286.482257
-2.917852,1,1286.551479
-2.675864,1,1286.620563
-2.848481,1,1286.725141
